MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH
MO,CONTRACT_REF_NO_,MAKER_ID_75,2026-03-16,CHECKER_ID_7,2026-03-16,729508,2026-03-16,EVEN,C,A,N,525,2026-03-16,E,WO,RA,RELEASE_BY_7,2026-03-16,RATE_ASSIGNE,2026-03-16,RATE_ASSIGN_,2026-03-16,I,TRN_TYPE_7,C,4257,TXN0000000000000075,025
MO,CONTRACT_REF_NO_,MAKER_ID_76,2026-03-17,CHECKER_ID_7,2026-03-17,791258,2026-03-17,EVEN,C,A,N,4761,2026-03-17,E,WO,RA,RELEASE_BY_7,2026-03-17,RATE_ASSIGNE,2026-03-17,RATE_ASSIGN_,2026-03-17,I,TRN_TYPE_7,C,1656,TXN0000000000000076,001
MO,CONTRACT_REF_NO_,MAKER_ID_77,2026-03-18,CHECKER_ID_7,2026-03-18,548130,2026-03-18,EVEN,C,A,N,9134,2026-03-18,E,WO,RA,RELEASE_BY_7,2026-03-18,RATE_ASSIGNE,2026-03-18,RATE_ASSIGN_,2026-03-18,I,TRN_TYPE_7,C,2046,TXN0000000000000077,002
MO,CONTRACT_REF_NO_,MAKER_ID_78,2026-03-19,CHECKER_ID_7,2026-03-19,891384,2026-03-19,EVEN,C,A,N,8204,2026-03-19,E,WO,RA,RELEASE_BY_7,2026-03-19,RATE_ASSIGNE,2026-03-19,RATE_ASSIGN_,2026-03-19,I,TRN_TYPE_7,C,8314,TXN0000000000000078,003
MO,CONTRACT_REF_NO_,MAKER_ID_79,2026-03-20,CHECKER_ID_7,2026-03-20,270174,2026-03-20,EVEN,C,A,N,2013,2026-03-20,E,WO,RA,RELEASE_BY_7,2026-03-20,RATE_ASSIGNE,2026-03-20,RATE_ASSIGN_,2026-03-20,I,TRN_TYPE_7,C,9199,TXN0000000000000079,004
MO,CONTRACT_REF_NO_,MAKER_ID_80,2026-03-21,CHECKER_ID_8,2026-03-21,675961,2026-03-21,EVEN,C,A,N,1326,2026-03-21,E,WO,RA,RELEASE_BY_8,2026-03-21,RATE_ASSIGNE,2026-03-21,RATE_ASSIGN_,2026-03-21,I,TRN_TYPE_8,C,8331,TXN0000000000000080,005
MO,CONTRACT_REF_NO_,MAKER_ID_81,2026-03-22,CHECKER_ID_8,2026-03-22,975942,2026-03-22,EVEN,C,A,N,2684,2026-03-22,E,WO,RA,RELEASE_BY_8,2026-03-22,RATE_ASSIGNE,2026-03-22,RATE_ASSIGN_,2026-03-22,I,TRN_TYPE_8,C,4819,TXN0000000000000081,006
MO,CONTRACT_REF_NO_,MAKER_ID_82,2026-03-23,CHECKER_ID_8,2026-03-23,238543,2026-03-23,EVEN,C,A,N,6791,2026-03-23,E,WO,RA,RELEASE_BY_8,2026-03-23,RATE_ASSIGNE,2026-03-23,RATE_ASSIGN_,2026-03-23,I,TRN_TYPE_8,C,5911,TXN0000000000000082,007
MO,CONTRACT_REF_NO_,MAKER_ID_83,2026-03-24,CHECKER_ID_8,2026-03-24,818935,2026-03-24,EVEN,C,A,N,18,2026-03-24,E,WO,RA,RELEASE_BY_8,2026-03-24,RATE_ASSIGNE,2026-03-24,RATE_ASSIGN_,2026-03-24,I,TRN_TYPE_8,C,9707,TXN0000000000000083,008
MO,CONTRACT_REF_NO_,MAKER_ID_84,2026-03-25,CHECKER_ID_8,2026-03-25,647621,2026-03-25,EVEN,C,A,N,1927,2026-03-25,E,WO,RA,RELEASE_BY_8,2026-03-25,RATE_ASSIGNE,2026-03-25,RATE_ASSIGN_,2026-03-25,I,TRN_TYPE_8,C,2223,TXN0000000000000084,009
MO,CONTRACT_REF_NO_,MAKER_ID_85,2026-03-26,CHECKER_ID_8,2026-03-26,315640,2026-03-26,EVEN,C,A,N,9732,2026-03-26,E,WO,RA,RELEASE_BY_8,2026-03-26,RATE_ASSIGNE,2026-03-26,RATE_ASSIGN_,2026-03-26,I,TRN_TYPE_8,C,6833,TXN0000000000000085,010
MO,CONTRACT_REF_NO_,MAKER_ID_86,2026-03-27,CHECKER_ID_8,2026-03-27,620686,2026-03-27,EVEN,C,A,N,4799,2026-03-27,E,WO,RA,RELEASE_BY_8,2026-03-27,RATE_ASSIGNE,2026-03-27,RATE_ASSIGN_,2026-03-27,I,TRN_TYPE_8,C,2977,TXN0000000000000086,011
MO,CONTRACT_REF_NO_,MAKER_ID_87,2026-03-28,CHECKER_ID_8,2026-03-28,734888,2026-03-28,EVEN,C,A,N,5387,2026-03-28,E,WO,RA,RELEASE_BY_8,2026-03-28,RATE_ASSIGNE,2026-03-28,RATE_ASSIGN_,2026-03-28,I,TRN_TYPE_8,C,6751,TXN0000000000000087,012
MO,CONTRACT_REF_NO_,MAKER_ID_88,2026-03-29,CHECKER_ID_8,2026-03-29,613443,2026-03-29,EVEN,C,A,N,7847,2026-03-29,E,WO,RA,RELEASE_BY_8,2026-03-29,RATE_ASSIGNE,2026-03-29,RATE_ASSIGN_,2026-03-29,I,TRN_TYPE_8,C,5022,TXN0000000000000088,013
MO,CONTRACT_REF_NO_,MAKER_ID_89,2026-03-30,CHECKER_ID_8,2026-03-30,455298,2026-03-30,EVEN,C,A,N,4618,2026-03-30,E,WO,RA,RELEASE_BY_8,2026-03-30,RATE_ASSIGNE,2026-03-30,RATE_ASSIGN_,2026-03-30,I,TRN_TYPE_8,C,3247,TXN0000000000000089,014
MO,CONTRACT_REF_NO_,MAKER_ID_90,2026-03-31,CHECKER_ID_9,2026-03-31,93515,2026-03-31,EVEN,C,A,N,1253,2026-03-31,E,WO,RA,RELEASE_BY_9,2026-03-31,RATE_ASSIGNE,2026-03-31,RATE_ASSIGN_,2026-03-31,I,TRN_TYPE_9,C,3363,TXN0000000000000090,015
MO,CONTRACT_REF_NO_,MAKER_ID_91,2026-04-01,CHECKER_ID_9,2026-04-01,698930,2026-04-01,EVEN,C,A,N,2338,2026-04-01,E,WO,RA,RELEASE_BY_9,2026-04-01,RATE_ASSIGNE,2026-04-01,RATE_ASSIGN_,2026-04-01,I,TRN_TYPE_9,C,4872,TXN0000000000000091,016
MO,CONTRACT_REF_NO_,MAKER_ID_92,2026-04-02,CHECKER_ID_9,2026-04-02,148874,2026-04-02,EVEN,C,A,N,4443,2026-04-02,E,WO,RA,RELEASE_BY_9,2026-04-02,RATE_ASSIGNE,2026-04-02,RATE_ASSIGN_,2026-04-02,I,TRN_TYPE_9,C,579,TXN0000000000000092,017
MO,CONTRACT_REF_NO_,MAKER_ID_93,2026-04-03,CHECKER_ID_9,2026-04-03,303636,2026-04-03,EVEN,C,U,N,1780,2026-04-03,E,WO,RA,RELEASE_BY_9,2026-04-03,RATE_ASSIGNE,2026-04-03,RATE_ASSIGN_,2026-04-03,I,TRN_TYPE_9,C,354,TXN0000000000000093,018
MO,CONTRACT_REF_NO_,MAKER_ID_94,2026-04-04,CHECKER_ID_9,2026-04-04,417866,2026-04-04,EVEN,C,A,N,8685,2026-04-04,E,WO,RA,RELEASE_BY_9,2026-04-04,RATE_ASSIGNE,2026-04-04,RATE_ASSIGN_,2026-04-04,I,TRN_TYPE_9,C,8923,TXN0000000000000094,019
MO,CONTRACT_REF_NO_,MAKER_ID_95,2026-04-05,CHECKER_ID_9,2026-04-05,638975,2026-04-05,EVEN,C,A,N,9310,2026-04-05,E,WO,RA,RELEASE_BY_9,2026-04-05,RATE_ASSIGNE,2026-04-05,RATE_ASSIGN_,2026-04-05,I,TRN_TYPE_9,C,6654,TXN0000000000000095,020
MO,CONTRACT_REF_NO_,MAKER_ID_96,2026-04-06,CHECKER_ID_9,2026-04-06,67869,2026-04-06,EVEN,C,A,N,7361,2026-04-06,E,WO,RA,RELEASE_BY_9,2026-04-06,RATE_ASSIGNE,2026-04-06,RATE_ASSIGN_,2026-04-06,I,TRN_TYPE_9,C,5005,TXN0000000000000096,021
MO,CONTRACT_REF_NO_,MAKER_ID_97,2026-04-07,CHECKER_ID_9,2026-04-07,722805,2026-04-07,EVEN,C,A,N,7460,2026-04-07,E,WO,RA,RELEASE_BY_9,2026-04-07,RATE_ASSIGNE,2026-04-07,RATE_ASSIGN_,2026-04-07,I,TRN_TYPE_9,C,1543,TXN0000000000000097,022
MO,CONTRACT_REF_NO_,MAKER_ID_98,2026-04-08,CHECKER_ID_9,2026-04-08,113219,2026-04-08,EVEN,C,A,N,6578,2026-04-08,E,WO,RA,RELEASE_BY_9,2026-04-08,RATE_ASSIGNE,2026-04-08,RATE_ASSIGN_,2026-04-08,I,TRN_TYPE_9,C,7264,TXN0000000000000098,023
MO,CONTRACT_REF_NO_,MAKER_ID_99,2026-04-09,CHECKER_ID_9,2026-04-09,676185,2026-04-09,EVEN,C,A,N,8462,2026-04-09,E,WO,RA,RELEASE_BY_9,2026-04-09,RATE_ASSIGNE,2026-04-09,RATE_ASSIGN_,2026-04-09,I,TRN_TYPE_9,C,2125,TXN0000000000000099,024
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-04-10,CHECKER_ID_1,2026-04-10,792993,2026-04-10,EVEN,C,A,N,8657,2026-04-10,E,WO,RA,RELEASE_BY_1,2026-04-10,RATE_ASSIGNE,2026-04-10,RATE_ASSIGN_,2026-04-10,I,TRN_TYPE_1,C,8749,TXN0000000000000100,025
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-04-11,CHECKER_ID_1,2026-04-11,286498,2026-04-11,EVEN,C,A,N,4109,2026-04-11,E,WO,RA,RELEASE_BY_1,2026-04-11,RATE_ASSIGNE,2026-04-11,RATE_ASSIGN_,2026-04-11,I,TRN_TYPE_1,C,7482,TXN0000000000000101,001
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-04-12,CHECKER_ID_1,2026-04-12,50233,2026-04-12,EVEN,C,A,N,7820,2026-04-12,E,WO,RA,RELEASE_BY_1,2026-04-12,RATE_ASSIGNE,2026-04-12,RATE_ASSIGN_,2026-04-12,I,TRN_TYPE_1,C,7401,TXN0000000000000102,002
MO,CONTRACT_REF_NO_,MAKER_ID_103,2026-04-13,CHECKER_ID_1,2026-04-13,567226,2026-04-13,EVEN,C,A,N,7501,2026-04-13,E,WO,RA,RELEASE_BY_1,2026-04-13,RATE_ASSIGNE,2026-04-13,RATE_ASSIGN_,2026-04-13,I,TRN_TYPE_1,C,3249,TXN0000000000000103,003
MO,CONTRACT_REF_NO_,MAKER_ID_104,2026-04-14,CHECKER_ID_1,2026-04-14,496250,2026-04-14,EVEN,C,A,N,385,2026-04-14,E,WO,RA,RELEASE_BY_1,2026-04-14,RATE_ASSIGNE,2026-04-14,RATE_ASSIGN_,2026-04-14,I,TRN_TYPE_1,C,481,TXN0000000000000104,004
MO,CONTRACT_REF_NO_,MAKER_ID_105,2026-04-15,CHECKER_ID_1,2026-04-15,4651,2026-04-15,EVEN,C,A,N,5590,2026-04-15,E,WO,RA,RELEASE_BY_1,2026-04-15,RATE_ASSIGNE,2026-04-15,RATE_ASSIGN_,2026-04-15,I,TRN_TYPE_1,C,4223,TXN0000000000000105,005
MO,CONTRACT_REF_NO_,MAKER_ID_106,2026-04-16,CHECKER_ID_1,2026-04-16,48153,2026-04-16,EVEN,C,A,N,7766,2026-04-16,E,WO,RA,RELEASE_BY_1,2026-04-16,RATE_ASSIGNE,2026-04-16,RATE_ASSIGN_,2026-04-16,I,TRN_TYPE_1,C,2844,TXN0000000000000106,006
MO,CONTRACT_REF_NO_,MAKER_ID_107,2026-04-17,CHECKER_ID_1,2026-04-17,447235,2026-04-17,EVEN,C,A,N,1764,2026-04-17,E,WO,RA,RELEASE_BY_1,2026-04-17,RATE_ASSIGNE,2026-04-17,RATE_ASSIGN_,2026-04-17,I,TRN_TYPE_1,C,3865,TXN0000000000000107,007
MO,CONTRACT_REF_NO_,MAKER_ID_108,2026-04-18,CHECKER_ID_1,2026-04-18,838622,2026-04-18,EVEN,C,A,N,682,2026-04-18,E,WO,RA,RELEASE_BY_1,2026-04-18,RATE_ASSIGNE,2026-04-18,RATE_ASSIGN_,2026-04-18,I,TRN_TYPE_1,C,6163,TXN0000000000000108,008
MO,CONTRACT_REF_NO_,MAKER_ID_109,2026-04-19,CHECKER_ID_1,2026-04-19,313929,2026-04-19,EVEN,C,A,N,2726,2026-04-19,E,WO,RA,RELEASE_BY_1,2026-04-19,RATE_ASSIGNE,2026-04-19,RATE_ASSIGN_,2026-04-19,I,TRN_TYPE_1,C,9897,TXN0000000000000109,009
MO,CONTRACT_REF_NO_,MAKER_ID_110,2026-04-20,CHECKER_ID_1,2026-04-20,661208,2026-04-20,EVEN,C,A,N,5502,2026-04-20,E,WO,RA,RELEASE_BY_1,2026-04-20,RATE_ASSIGNE,2026-04-20,RATE_ASSIGN_,2026-04-20,I,TRN_TYPE_1,C,266,TXN0000000000000110,010
MO,CONTRACT_REF_NO_,MAKER_ID_111,2026-04-21,CHECKER_ID_1,2026-04-21,509069,2026-04-21,EVEN,C,A,N,7186,2026-04-21,E,WO,RA,RELEASE_BY_1,2026-04-21,RATE_ASSIGNE,2026-04-21,RATE_ASSIGN_,2026-04-21,I,TRN_TYPE_1,C,4195,TXN0000000000000111,011
MO,CONTRACT_REF_NO_,MAKER_ID_112,2026-04-22,CHECKER_ID_1,2026-04-22,925302,2026-04-22,EVEN,C,A,N,7591,2026-04-22,E,WO,RA,RELEASE_BY_1,2026-04-22,RATE_ASSIGNE,2026-04-22,RATE_ASSIGN_,2026-04-22,I,TRN_TYPE_1,C,2110,TXN0000000000000112,012
MO,CONTRACT_REF_NO_,MAKER_ID_113,2026-04-23,CHECKER_ID_1,2026-04-23,677599,2026-04-23,EVEN,C,A,N,2961,2026-04-23,E,WO,RA,RELEASE_BY_1,2026-04-23,RATE_ASSIGNE,2026-04-23,RATE_ASSIGN_,2026-04-23,I,TRN_TYPE_1,C,7121,TXN0000000000000113,013
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-04-24,CHECKER_ID_1,2026-04-24,549553,2026-04-24,EVEN,C,A,N,8798,2026-04-24,E,WO,RA,RELEASE_BY_1,2026-04-24,RATE_ASSIGNE,2026-04-24,RATE_ASSIGN_,2026-04-24,I,TRN_TYPE_1,C,2708,TXN0000000000000114,014
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-04-25,CHECKER_ID_1,2026-04-25,12169,2026-04-25,EVEN,C,A,N,2740,2026-04-25,E,WO,RA,RELEASE_BY_1,2026-04-25,RATE_ASSIGNE,2026-04-25,RATE_ASSIGN_,2026-04-25,I,TRN_TYPE_1,C,2217,TXN0000000000000115,015
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-04-26,CHECKER_ID_1,2026-04-26,934481,2026-04-26,EVEN,C,U,N,2096,2026-04-26,E,WO,RA,RELEASE_BY_1,2026-04-26,RATE_ASSIGNE,2026-04-26,RATE_ASSIGN_,2026-04-26,I,TRN_TYPE_1,C,3372,TXN0000000000000116,016
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-04-27,CHECKER_ID_1,2026-04-27,711353,2026-04-27,EVEN,C,A,N,3720,2026-04-27,E,WO,RA,RELEASE_BY_1,2026-04-27,RATE_ASSIGNE,2026-04-27,RATE_ASSIGN_,2026-04-27,I,TRN_TYPE_1,C,4597,TXN0000000000000117,017
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-28,CHECKER_ID_1,2026-04-28,55931,2026-04-28,EVEN,C,A,N,3932,2026-04-28,E,WO,RA,RELEASE_BY_1,2026-04-28,RATE_ASSIGNE,2026-04-28,RATE_ASSIGN_,2026-04-28,I,TRN_TYPE_1,C,5432,TXN0000000000000118,018
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-29,CHECKER_ID_1,2026-04-29,872388,2026-04-29,EVEN,C,A,N,5610,2026-04-29,E,WO,RA,RELEASE_BY_1,2026-04-29,RATE_ASSIGNE,2026-04-29,RATE_ASSIGN_,2026-04-29,I,TRN_TYPE_1,C,926,TXN0000000000000119,019
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-30,CHECKER_ID_1,2026-04-30,687360,2026-04-30,EVEN,C,A,N,3508,2026-04-30,E,WO,RA,RELEASE_BY_1,2026-04-30,RATE_ASSIGNE,2026-04-30,RATE_ASSIGN_,2026-04-30,I,TRN_TYPE_1,C,3349,TXN0000000000000120,020
MO,CONTRACT_REF_NO_,MAKER_ID_121,2026-05-01,CHECKER_ID_1,2026-05-01,473269,2026-05-01,EVEN,C,A,N,8545,2026-05-01,E,WO,RA,RELEASE_BY_1,2026-05-01,RATE_ASSIGNE,2026-05-01,RATE_ASSIGN_,2026-05-01,I,TRN_TYPE_1,C,1851,TXN0000000000000121,021
MO,CONTRACT_REF_NO_,MAKER_ID_122,2026-05-02,CHECKER_ID_1,2026-05-02,387967,2026-05-02,EVEN,C,A,N,349,2026-05-02,E,WO,RA,RELEASE_BY_1,2026-05-02,RATE_ASSIGNE,2026-05-02,RATE_ASSIGN_,2026-05-02,I,TRN_TYPE_1,C,1305,TXN0000000000000122,022
MO,CONTRACT_REF_NO_,MAKER_ID_123,2026-05-03,CHECKER_ID_1,2026-05-03,282759,2026-05-03,EVEN,C,A,N,2729,2026-05-03,E,WO,RA,RELEASE_BY_1,2026-05-03,RATE_ASSIGNE,2026-05-03,RATE_ASSIGN_,2026-05-03,I,TRN_TYPE_1,C,6013,TXN0000000000000123,023
MO,CONTRACT_REF_NO_,MAKER_ID_124,2026-05-04,CHECKER_ID_1,2026-05-04,567880,2026-05-04,EVEN,C,A,N,2778,2026-05-04,E,WO,RA,RELEASE_BY_1,2026-05-04,RATE_ASSIGNE,2026-05-04,RATE_ASSIGN_,2026-05-04,I,TRN_TYPE_1,C,5876,TXN0000000000000124,024
MO,CONTRACT_REF_NO_,MAKER_ID_125,2026-05-05,CHECKER_ID_1,2026-05-05,556329,2026-05-05,EVEN,C,A,N,2063,2026-05-05,E,WO,RA,RELEASE_BY_1,2026-05-05,RATE_ASSIGNE,2026-05-05,RATE_ASSIGN_,2026-05-05,I,TRN_TYPE_1,C,3897,TXN0000000000000125,025
MO,CONTRACT_REF_NO_,MAKER_ID_126,2026-05-06,CHECKER_ID_1,2026-05-06,187532,2026-05-06,EVEN,C,A,N,9852,2026-05-06,E,WO,RA,RELEASE_BY_1,2026-05-06,RATE_ASSIGNE,2026-05-06,RATE_ASSIGN_,2026-05-06,I,TRN_TYPE_1,C,8411,TXN0000000000000126,001
MO,CONTRACT_REF_NO_,MAKER_ID_127,2026-05-07,CHECKER_ID_1,2026-05-07,793680,2026-05-07,EVEN,C,A,N,5673,2026-05-07,E,WO,RA,RELEASE_BY_1,2026-05-07,RATE_ASSIGNE,2026-05-07,RATE_ASSIGN_,2026-05-07,I,TRN_TYPE_1,C,1764,TXN0000000000000127,002
MO,CONTRACT_REF_NO_,MAKER_ID_128,2026-05-08,CHECKER_ID_1,2026-05-08,758159,2026-05-08,EVEN,C,A,N,4619,2026-05-08,E,WO,RA,RELEASE_BY_1,2026-05-08,RATE_ASSIGNE,2026-05-08,RATE_ASSIGN_,2026-05-08,I,TRN_TYPE_1,C,542,TXN0000000000000128,003
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-05-09,CHECKER_ID_1,2026-05-09,438155,2026-05-09,EVEN,C,A,N,2179,2026-05-09,E,WO,RA,RELEASE_BY_1,2026-05-09,RATE_ASSIGNE,2026-05-09,RATE_ASSIGN_,2026-05-09,I,TRN_TYPE_1,C,8221,TXN0000000000000129,004
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-05-10,CHECKER_ID_1,2026-05-10,650623,2026-05-10,EVEN,C,A,N,5989,2026-05-10,E,WO,RA,RELEASE_BY_1,2026-05-10,RATE_ASSIGNE,2026-05-10,RATE_ASSIGN_,2026-05-10,I,TRN_TYPE_1,C,5216,TXN0000000000000130,005
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-05-11,CHECKER_ID_1,2026-05-11,390124,2026-05-11,EVEN,C,A,N,5498,2026-05-11,E,WO,RA,RELEASE_BY_1,2026-05-11,RATE_ASSIGNE,2026-05-11,RATE_ASSIGN_,2026-05-11,I,TRN_TYPE_1,C,5442,TXN0000000000000131,006
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-05-12,CHECKER_ID_1,2026-05-12,770736,2026-05-12,EVEN,C,A,N,2800,2026-05-12,E,WO,RA,RELEASE_BY_1,2026-05-12,RATE_ASSIGNE,2026-05-12,RATE_ASSIGN_,2026-05-12,I,TRN_TYPE_1,C,4929,TXN0000000000000132,007
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-05-13,CHECKER_ID_1,2026-05-13,532628,2026-05-13,EVEN,C,A,N,3573,2026-05-13,E,WO,RA,RELEASE_BY_1,2026-05-13,RATE_ASSIGNE,2026-05-13,RATE_ASSIGN_,2026-05-13,I,TRN_TYPE_1,C,7428,TXN0000000000000133,008
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-05-14,CHECKER_ID_1,2026-05-14,740893,2026-05-14,EVEN,C,A,N,4931,2026-05-14,E,WO,RA,RELEASE_BY_1,2026-05-14,RATE_ASSIGNE,2026-05-14,RATE_ASSIGN_,2026-05-14,I,TRN_TYPE_1,C,1476,TXN0000000000000134,009
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-05-15,CHECKER_ID_1,2026-05-15,597375,2026-05-15,EVEN,C,A,N,4978,2026-05-15,E,WO,RA,RELEASE_BY_1,2026-05-15,RATE_ASSIGNE,2026-05-15,RATE_ASSIGN_,2026-05-15,I,TRN_TYPE_1,C,8586,TXN0000000000000135,010
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-05-16,CHECKER_ID_1,2026-05-16,966301,2026-05-16,EVEN,C,A,N,5919,2026-05-16,E,WO,RA,RELEASE_BY_1,2026-05-16,RATE_ASSIGNE,2026-05-16,RATE_ASSIGN_,2026-05-16,I,TRN_TYPE_1,C,185,TXN0000000000000136,011
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-05-17,CHECKER_ID_1,2026-05-17,871366,2026-05-17,EVEN,C,A,N,3608,2026-05-17,E,WO,RA,RELEASE_BY_1,2026-05-17,RATE_ASSIGNE,2026-05-17,RATE_ASSIGN_,2026-05-17,I,TRN_TYPE_1,C,2564,TXN0000000000000137,012
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-05-18,CHECKER_ID_1,2026-05-18,800471,2026-05-18,EVEN,C,A,N,5071,2026-05-18,E,WO,RA,RELEASE_BY_1,2026-05-18,RATE_ASSIGNE,2026-05-18,RATE_ASSIGN_,2026-05-18,I,TRN_TYPE_1,C,3585,TXN0000000000000138,013
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-05-19,CHECKER_ID_1,2026-05-19,164805,2026-05-19,EVEN,C,U,N,4034,2026-05-19,E,WO,RA,RELEASE_BY_1,2026-05-19,RATE_ASSIGNE,2026-05-19,RATE_ASSIGN_,2026-05-19,I,TRN_TYPE_1,C,7862,TXN0000000000000139,014
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-05-20,CHECKER_ID_1,2026-05-20,571905,2026-05-20,EVEN,C,A,N,6656,2026-05-20,E,WO,RA,RELEASE_BY_1,2026-05-20,RATE_ASSIGNE,2026-05-20,RATE_ASSIGN_,2026-05-20,I,TRN_TYPE_1,C,9680,TXN0000000000000140,015
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-05-21,CHECKER_ID_1,2026-05-21,525126,2026-05-21,EVEN,C,A,N,4994,2026-05-21,E,WO,RA,RELEASE_BY_1,2026-05-21,RATE_ASSIGNE,2026-05-21,RATE_ASSIGN_,2026-05-21,I,TRN_TYPE_1,C,8355,TXN0000000000000141,016
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-05-22,CHECKER_ID_1,2026-05-22,125058,2026-05-22,EVEN,C,A,N,1280,2026-05-22,E,WO,RA,RELEASE_BY_1,2026-05-22,RATE_ASSIGNE,2026-05-22,RATE_ASSIGN_,2026-05-22,I,TRN_TYPE_1,C,6483,TXN0000000000000142,017
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-05-23,CHECKER_ID_1,2026-05-23,975118,2026-05-23,EVEN,C,A,N,3939,2026-05-23,E,WO,RA,RELEASE_BY_1,2026-05-23,RATE_ASSIGNE,2026-05-23,RATE_ASSIGN_,2026-05-23,I,TRN_TYPE_1,C,4191,TXN0000000000000143,018
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-05-24,CHECKER_ID_1,2026-05-24,101579,2026-05-24,EVEN,C,A,N,2929,2026-05-24,E,WO,RA,RELEASE_BY_1,2026-05-24,RATE_ASSIGNE,2026-05-24,RATE_ASSIGN_,2026-05-24,I,TRN_TYPE_1,C,7836,TXN0000000000000144,019
MO,CONTRACT_REF_NO_,MAKER_ID_145,2026-05-25,CHECKER_ID_1,2026-05-25,582912,2026-05-25,EVEN,C,A,N,5542,2026-05-25,E,WO,RA,RELEASE_BY_1,2026-05-25,RATE_ASSIGNE,2026-05-25,RATE_ASSIGN_,2026-05-25,I,TRN_TYPE_1,C,5483,TXN0000000000000145,020
MO,CONTRACT_REF_NO_,MAKER_ID_146,2026-05-26,CHECKER_ID_1,2026-05-26,17035,2026-05-26,EVEN,C,A,N,6140,2026-05-26,E,WO,RA,RELEASE_BY_1,2026-05-26,RATE_ASSIGNE,2026-05-26,RATE_ASSIGN_,2026-05-26,I,TRN_TYPE_1,C,2767,TXN0000000000000146,021
MO,CONTRACT_REF_NO_,MAKER_ID_147,2026-05-27,CHECKER_ID_1,2026-05-27,38356,2026-05-27,EVEN,C,A,N,5108,2026-05-27,E,WO,RA,RELEASE_BY_1,2026-05-27,RATE_ASSIGNE,2026-05-27,RATE_ASSIGN_,2026-05-27,I,TRN_TYPE_1,C,348,TXN0000000000000147,022
MO,CONTRACT_REF_NO_,MAKER_ID_148,2026-05-28,CHECKER_ID_1,2026-05-28,989403,2026-05-28,EVEN,C,A,N,7026,2026-05-28,E,WO,RA,RELEASE_BY_1,2026-05-28,RATE_ASSIGNE,2026-05-28,RATE_ASSIGN_,2026-05-28,I,TRN_TYPE_1,C,5770,TXN0000000000000148,023
MO,CONTRACT_REF_NO_,MAKER_ID_149,2026-05-29,CHECKER_ID_1,2026-05-29,895836,2026-05-29,EVEN,C,A,N,268,2026-05-29,E,WO,RA,RELEASE_BY_1,2026-05-29,RATE_ASSIGNE,2026-05-29,RATE_ASSIGN_,2026-05-29,I,TRN_TYPE_1,C,9759,TXN0000000000000149,024
MO,CONTRACT_REF_NO_,MAKER_ID_150,2026-05-30,CHECKER_ID_1,2026-05-30,395358,2026-05-30,EVEN,C,A,N,8881,2026-05-30,E,WO,RA,RELEASE_BY_1,2026-05-30,RATE_ASSIGNE,2026-05-30,RATE_ASSIGN_,2026-05-30,I,TRN_TYPE_1,C,6273,TXN0000000000000150,025
MO,CONTRACT_REF_NO_,MAKER_ID_151,2026-05-31,CHECKER_ID_1,2026-05-31,21878,2026-05-31,EVEN,C,A,N,5631,2026-05-31,E,WO,RA,RELEASE_BY_1,2026-05-31,RATE_ASSIGNE,2026-05-31,RATE_ASSIGN_,2026-05-31,I,TRN_TYPE_1,C,3858,TXN0000000000000151,001
