COD_RECTYPE,COD_MODULE,COD_TS_FORMAT,COD_INT_COL,IDENTIFIER,COD_COL,COD_TAG_POS,COD_TAG_MODE,COD_TYPE,COD_TNAME,COD_CUBE_FORMAT,COD_CUBE_DEFAULTS,COD_CUBE_REFCHKS,COD_CUBE_COL,FLG_CUBE,COD_CUBE_DEFIND,COD_CUBE_KEYCNT,COD_CUBE_FUNCID,COD_CUBE_MAND,COD_CUBE_FLDNAME,COD_CUBE_KEYFLDS,COD_CUBE_DTYPE,COD_CUBE_DLENGTH,COD_CUBE_TRACK,COD_CUBE_MODIND,COD_PROC_TAG,COD_HEADER,COD_DATA_LENGTH,COD_DATA_TYPE,COD_MANDATORY,TYPE_OF_INTERFACE,MULTI_RECORD,FUNCTION_ID
COD_RECTYPE_148,CO,COD_TS_FORMAT_148,543431,IDENTIFIER_148,COD_COL_148,COD_TAG_POS_148,COD_TAG_MODE_148,C,Cod Tname 148,COD_CUBE_FORMAT_148,COD_CUBE_DEFAULTS_148,COD_CUBE_REFCHKS_148,243590,F,COD_CUBE_DEFIND_148,796784,COD_CUBE_FUNCID_148,COD_CUBE_MAND_148,Cod Cube Fldname 148,COD_CUBE_KEYFLDS_148,COD_CUBE_DTYPE_148,COD_CUBE_DLENGTH_148,COD_CUBE_TRACK_148,COD_CUBE_MODIND_148,COD_PROC_TAG_148,81650,COD_DATA_LENGTH_148,COD_DATA_TYPE_148,COD_MANDATORY_148,T,M,FUNCTION_ID_148
COD_RECTYPE_149,CO,COD_TS_FORMAT_149,418704,IDENTIFIER_149,COD_COL_149,COD_TAG_POS_149,COD_TAG_MODE_149,C,Cod Tname 149,COD_CUBE_FORMAT_149,COD_CUBE_DEFAULTS_149,COD_CUBE_REFCHKS_149,489913,F,COD_CUBE_DEFIND_149,222170,COD_CUBE_FUNCID_149,COD_CUBE_MAND_149,Cod Cube Fldname 149,COD_CUBE_KEYFLDS_149,COD_CUBE_DTYPE_149,COD_CUBE_DLENGTH_149,COD_CUBE_TRACK_149,COD_CUBE_MODIND_149,COD_PROC_TAG_149,864442,COD_DATA_LENGTH_149,COD_DATA_TYPE_149,COD_MANDATORY_149,T,M,FUNCTION_ID_149
COD_RECTYPE_150,CO,COD_TS_FORMAT_150,88674,IDENTIFIER_150,COD_COL_150,COD_TAG_POS_150,COD_TAG_MODE_150,C,Cod Tname 150,COD_CUBE_FORMAT_150,COD_CUBE_DEFAULTS_150,COD_CUBE_REFCHKS_150,220998,F,COD_CUBE_DEFIND_150,868996,COD_CUBE_FUNCID_150,COD_CUBE_MAND_150,Cod Cube Fldname 150,COD_CUBE_KEYFLDS_150,COD_CUBE_DTYPE_150,COD_CUBE_DLENGTH_150,COD_CUBE_TRACK_150,COD_CUBE_MODIND_150,COD_PROC_TAG_150,559775,COD_DATA_LENGTH_150,COD_DATA_TYPE_150,COD_MANDATORY_150,T,M,FUNCTION_ID_150
COD_RECTYPE_151,CO,COD_TS_FORMAT_151,264258,IDENTIFIER_151,COD_COL_151,COD_TAG_POS_151,COD_TAG_MODE_151,C,Cod Tname 151,COD_CUBE_FORMAT_151,COD_CUBE_DEFAULTS_151,COD_CUBE_REFCHKS_151,245880,F,COD_CUBE_DEFIND_151,774393,COD_CUBE_FUNCID_151,COD_CUBE_MAND_151,Cod Cube Fldname 151,COD_CUBE_KEYFLDS_151,COD_CUBE_DTYPE_151,COD_CUBE_DLENGTH_151,COD_CUBE_TRACK_151,COD_CUBE_MODIND_151,COD_PROC_TAG_151,80396,COD_DATA_LENGTH_151,COD_DATA_TYPE_151,COD_MANDATORY_151,T,M,FUNCTION_ID_151
COD_RECTYPE_152,CO,COD_TS_FORMAT_152,188,IDENTIFIER_152,COD_COL_152,COD_TAG_POS_152,COD_TAG_MODE_152,C,Cod Tname 152,COD_CUBE_FORMAT_152,COD_CUBE_DEFAULTS_152,COD_CUBE_REFCHKS_152,745765,F,COD_CUBE_DEFIND_152,432506,COD_CUBE_FUNCID_152,COD_CUBE_MAND_152,Cod Cube Fldname 152,COD_CUBE_KEYFLDS_152,COD_CUBE_DTYPE_152,COD_CUBE_DLENGTH_152,COD_CUBE_TRACK_152,COD_CUBE_MODIND_152,COD_PROC_TAG_152,199249,COD_DATA_LENGTH_152,COD_DATA_TYPE_152,COD_MANDATORY_152,T,M,FUNCTION_ID_152
COD_RECTYPE_153,CO,COD_TS_FORMAT_153,549528,IDENTIFIER_153,COD_COL_153,COD_TAG_POS_153,COD_TAG_MODE_153,C,Cod Tname 153,COD_CUBE_FORMAT_153,COD_CUBE_DEFAULTS_153,COD_CUBE_REFCHKS_153,384298,F,COD_CUBE_DEFIND_153,846824,COD_CUBE_FUNCID_153,COD_CUBE_MAND_153,Cod Cube Fldname 153,COD_CUBE_KEYFLDS_153,COD_CUBE_DTYPE_153,COD_CUBE_DLENGTH_153,COD_CUBE_TRACK_153,COD_CUBE_MODIND_153,COD_PROC_TAG_153,390778,COD_DATA_LENGTH_153,COD_DATA_TYPE_153,COD_MANDATORY_153,T,M,FUNCTION_ID_153
COD_RECTYPE_154,CO,COD_TS_FORMAT_154,800661,IDENTIFIER_154,COD_COL_154,COD_TAG_POS_154,COD_TAG_MODE_154,C,Cod Tname 154,COD_CUBE_FORMAT_154,COD_CUBE_DEFAULTS_154,COD_CUBE_REFCHKS_154,512574,F,COD_CUBE_DEFIND_154,861021,COD_CUBE_FUNCID_154,COD_CUBE_MAND_154,Cod Cube Fldname 154,COD_CUBE_KEYFLDS_154,COD_CUBE_DTYPE_154,COD_CUBE_DLENGTH_154,COD_CUBE_TRACK_154,COD_CUBE_MODIND_154,COD_PROC_TAG_154,320221,COD_DATA_LENGTH_154,COD_DATA_TYPE_154,COD_MANDATORY_154,T,M,FUNCTION_ID_154
COD_RECTYPE_155,CO,COD_TS_FORMAT_155,697708,IDENTIFIER_155,COD_COL_155,COD_TAG_POS_155,COD_TAG_MODE_155,C,Cod Tname 155,COD_CUBE_FORMAT_155,COD_CUBE_DEFAULTS_155,COD_CUBE_REFCHKS_155,955410,F,COD_CUBE_DEFIND_155,519456,COD_CUBE_FUNCID_155,COD_CUBE_MAND_155,Cod Cube Fldname 155,COD_CUBE_KEYFLDS_155,COD_CUBE_DTYPE_155,COD_CUBE_DLENGTH_155,COD_CUBE_TRACK_155,COD_CUBE_MODIND_155,COD_PROC_TAG_155,958315,COD_DATA_LENGTH_155,COD_DATA_TYPE_155,COD_MANDATORY_155,T,M,FUNCTION_ID_155
COD_RECTYPE_156,CO,COD_TS_FORMAT_156,754093,IDENTIFIER_156,COD_COL_156,COD_TAG_POS_156,COD_TAG_MODE_156,C,Cod Tname 156,COD_CUBE_FORMAT_156,COD_CUBE_DEFAULTS_156,COD_CUBE_REFCHKS_156,118088,F,COD_CUBE_DEFIND_156,806021,COD_CUBE_FUNCID_156,COD_CUBE_MAND_156,Cod Cube Fldname 156,COD_CUBE_KEYFLDS_156,COD_CUBE_DTYPE_156,COD_CUBE_DLENGTH_156,COD_CUBE_TRACK_156,COD_CUBE_MODIND_156,COD_PROC_TAG_156,999321,COD_DATA_LENGTH_156,COD_DATA_TYPE_156,COD_MANDATORY_156,T,M,FUNCTION_ID_156
COD_RECTYPE_157,CO,COD_TS_FORMAT_157,88381,IDENTIFIER_157,COD_COL_157,COD_TAG_POS_157,COD_TAG_MODE_157,C,Cod Tname 157,COD_CUBE_FORMAT_157,COD_CUBE_DEFAULTS_157,COD_CUBE_REFCHKS_157,409843,F,COD_CUBE_DEFIND_157,297671,COD_CUBE_FUNCID_157,COD_CUBE_MAND_157,Cod Cube Fldname 157,COD_CUBE_KEYFLDS_157,COD_CUBE_DTYPE_157,COD_CUBE_DLENGTH_157,COD_CUBE_TRACK_157,COD_CUBE_MODIND_157,COD_PROC_TAG_157,948348,COD_DATA_LENGTH_157,COD_DATA_TYPE_157,COD_MANDATORY_157,T,M,FUNCTION_ID_157
COD_RECTYPE_158,CO,COD_TS_FORMAT_158,206118,IDENTIFIER_158,COD_COL_158,COD_TAG_POS_158,COD_TAG_MODE_158,C,Cod Tname 158,COD_CUBE_FORMAT_158,COD_CUBE_DEFAULTS_158,COD_CUBE_REFCHKS_158,559729,F,COD_CUBE_DEFIND_158,649080,COD_CUBE_FUNCID_158,COD_CUBE_MAND_158,Cod Cube Fldname 158,COD_CUBE_KEYFLDS_158,COD_CUBE_DTYPE_158,COD_CUBE_DLENGTH_158,COD_CUBE_TRACK_158,COD_CUBE_MODIND_158,COD_PROC_TAG_158,141228,COD_DATA_LENGTH_158,COD_DATA_TYPE_158,COD_MANDATORY_158,T,M,FUNCTION_ID_158
COD_RECTYPE_159,CO,COD_TS_FORMAT_159,564878,IDENTIFIER_159,COD_COL_159,COD_TAG_POS_159,COD_TAG_MODE_159,C,Cod Tname 159,COD_CUBE_FORMAT_159,COD_CUBE_DEFAULTS_159,COD_CUBE_REFCHKS_159,10943,F,COD_CUBE_DEFIND_159,633468,COD_CUBE_FUNCID_159,COD_CUBE_MAND_159,Cod Cube Fldname 159,COD_CUBE_KEYFLDS_159,COD_CUBE_DTYPE_159,COD_CUBE_DLENGTH_159,COD_CUBE_TRACK_159,COD_CUBE_MODIND_159,COD_PROC_TAG_159,590815,COD_DATA_LENGTH_159,COD_DATA_TYPE_159,COD_MANDATORY_159,T,M,FUNCTION_ID_159
COD_RECTYPE_160,CO,COD_TS_FORMAT_160,320855,IDENTIFIER_160,COD_COL_160,COD_TAG_POS_160,COD_TAG_MODE_160,C,Cod Tname 160,COD_CUBE_FORMAT_160,COD_CUBE_DEFAULTS_160,COD_CUBE_REFCHKS_160,431357,F,COD_CUBE_DEFIND_160,951940,COD_CUBE_FUNCID_160,COD_CUBE_MAND_160,Cod Cube Fldname 160,COD_CUBE_KEYFLDS_160,COD_CUBE_DTYPE_160,COD_CUBE_DLENGTH_160,COD_CUBE_TRACK_160,COD_CUBE_MODIND_160,COD_PROC_TAG_160,23153,COD_DATA_LENGTH_160,COD_DATA_TYPE_160,COD_MANDATORY_160,T,M,FUNCTION_ID_160
COD_RECTYPE_161,CO,COD_TS_FORMAT_161,337319,IDENTIFIER_161,COD_COL_161,COD_TAG_POS_161,COD_TAG_MODE_161,C,Cod Tname 161,COD_CUBE_FORMAT_161,COD_CUBE_DEFAULTS_161,COD_CUBE_REFCHKS_161,172032,F,COD_CUBE_DEFIND_161,529009,COD_CUBE_FUNCID_161,COD_CUBE_MAND_161,Cod Cube Fldname 161,COD_CUBE_KEYFLDS_161,COD_CUBE_DTYPE_161,COD_CUBE_DLENGTH_161,COD_CUBE_TRACK_161,COD_CUBE_MODIND_161,COD_PROC_TAG_161,748723,COD_DATA_LENGTH_161,COD_DATA_TYPE_161,COD_MANDATORY_161,T,M,FUNCTION_ID_161
COD_RECTYPE_162,CO,COD_TS_FORMAT_162,904330,IDENTIFIER_162,COD_COL_162,COD_TAG_POS_162,COD_TAG_MODE_162,C,Cod Tname 162,COD_CUBE_FORMAT_162,COD_CUBE_DEFAULTS_162,COD_CUBE_REFCHKS_162,370081,F,COD_CUBE_DEFIND_162,94930,COD_CUBE_FUNCID_162,COD_CUBE_MAND_162,Cod Cube Fldname 162,COD_CUBE_KEYFLDS_162,COD_CUBE_DTYPE_162,COD_CUBE_DLENGTH_162,COD_CUBE_TRACK_162,COD_CUBE_MODIND_162,COD_PROC_TAG_162,546300,COD_DATA_LENGTH_162,COD_DATA_TYPE_162,COD_MANDATORY_162,T,M,FUNCTION_ID_162
COD_RECTYPE_163,CO,COD_TS_FORMAT_163,227769,IDENTIFIER_163,COD_COL_163,COD_TAG_POS_163,COD_TAG_MODE_163,C,Cod Tname 163,COD_CUBE_FORMAT_163,COD_CUBE_DEFAULTS_163,COD_CUBE_REFCHKS_163,258075,F,COD_CUBE_DEFIND_163,375094,COD_CUBE_FUNCID_163,COD_CUBE_MAND_163,Cod Cube Fldname 163,COD_CUBE_KEYFLDS_163,COD_CUBE_DTYPE_163,COD_CUBE_DLENGTH_163,COD_CUBE_TRACK_163,COD_CUBE_MODIND_163,COD_PROC_TAG_163,731385,COD_DATA_LENGTH_163,COD_DATA_TYPE_163,COD_MANDATORY_163,T,M,FUNCTION_ID_163
COD_RECTYPE_164,CO,COD_TS_FORMAT_164,818700,IDENTIFIER_164,COD_COL_164,COD_TAG_POS_164,COD_TAG_MODE_164,C,Cod Tname 164,COD_CUBE_FORMAT_164,COD_CUBE_DEFAULTS_164,COD_CUBE_REFCHKS_164,859184,F,COD_CUBE_DEFIND_164,340567,COD_CUBE_FUNCID_164,COD_CUBE_MAND_164,Cod Cube Fldname 164,COD_CUBE_KEYFLDS_164,COD_CUBE_DTYPE_164,COD_CUBE_DLENGTH_164,COD_CUBE_TRACK_164,COD_CUBE_MODIND_164,COD_PROC_TAG_164,933949,COD_DATA_LENGTH_164,COD_DATA_TYPE_164,COD_MANDATORY_164,T,M,FUNCTION_ID_164
COD_RECTYPE_165,CO,COD_TS_FORMAT_165,533885,IDENTIFIER_165,COD_COL_165,COD_TAG_POS_165,COD_TAG_MODE_165,C,Cod Tname 165,COD_CUBE_FORMAT_165,COD_CUBE_DEFAULTS_165,COD_CUBE_REFCHKS_165,513115,F,COD_CUBE_DEFIND_165,410936,COD_CUBE_FUNCID_165,COD_CUBE_MAND_165,Cod Cube Fldname 165,COD_CUBE_KEYFLDS_165,COD_CUBE_DTYPE_165,COD_CUBE_DLENGTH_165,COD_CUBE_TRACK_165,COD_CUBE_MODIND_165,COD_PROC_TAG_165,389839,COD_DATA_LENGTH_165,COD_DATA_TYPE_165,COD_MANDATORY_165,T,M,FUNCTION_ID_165
COD_RECTYPE_166,CO,COD_TS_FORMAT_166,141801,IDENTIFIER_166,COD_COL_166,COD_TAG_POS_166,COD_TAG_MODE_166,C,Cod Tname 166,COD_CUBE_FORMAT_166,COD_CUBE_DEFAULTS_166,COD_CUBE_REFCHKS_166,286586,F,COD_CUBE_DEFIND_166,214402,COD_CUBE_FUNCID_166,COD_CUBE_MAND_166,Cod Cube Fldname 166,COD_CUBE_KEYFLDS_166,COD_CUBE_DTYPE_166,COD_CUBE_DLENGTH_166,COD_CUBE_TRACK_166,COD_CUBE_MODIND_166,COD_PROC_TAG_166,856731,COD_DATA_LENGTH_166,COD_DATA_TYPE_166,COD_MANDATORY_166,T,M,FUNCTION_ID_166
COD_RECTYPE_167,CO,COD_TS_FORMAT_167,762263,IDENTIFIER_167,COD_COL_167,COD_TAG_POS_167,COD_TAG_MODE_167,C,Cod Tname 167,COD_CUBE_FORMAT_167,COD_CUBE_DEFAULTS_167,COD_CUBE_REFCHKS_167,158570,F,COD_CUBE_DEFIND_167,32829,COD_CUBE_FUNCID_167,COD_CUBE_MAND_167,Cod Cube Fldname 167,COD_CUBE_KEYFLDS_167,COD_CUBE_DTYPE_167,COD_CUBE_DLENGTH_167,COD_CUBE_TRACK_167,COD_CUBE_MODIND_167,COD_PROC_TAG_167,307759,COD_DATA_LENGTH_167,COD_DATA_TYPE_167,COD_MANDATORY_167,T,M,FUNCTION_ID_167
COD_RECTYPE_168,CO,COD_TS_FORMAT_168,348856,IDENTIFIER_168,COD_COL_168,COD_TAG_POS_168,COD_TAG_MODE_168,C,Cod Tname 168,COD_CUBE_FORMAT_168,COD_CUBE_DEFAULTS_168,COD_CUBE_REFCHKS_168,563258,F,COD_CUBE_DEFIND_168,861425,COD_CUBE_FUNCID_168,COD_CUBE_MAND_168,Cod Cube Fldname 168,COD_CUBE_KEYFLDS_168,COD_CUBE_DTYPE_168,COD_CUBE_DLENGTH_168,COD_CUBE_TRACK_168,COD_CUBE_MODIND_168,COD_PROC_TAG_168,140736,COD_DATA_LENGTH_168,COD_DATA_TYPE_168,COD_MANDATORY_168,T,M,FUNCTION_ID_168
COD_RECTYPE_169,CO,COD_TS_FORMAT_169,925946,IDENTIFIER_169,COD_COL_169,COD_TAG_POS_169,COD_TAG_MODE_169,C,Cod Tname 169,COD_CUBE_FORMAT_169,COD_CUBE_DEFAULTS_169,COD_CUBE_REFCHKS_169,678995,F,COD_CUBE_DEFIND_169,980774,COD_CUBE_FUNCID_169,COD_CUBE_MAND_169,Cod Cube Fldname 169,COD_CUBE_KEYFLDS_169,COD_CUBE_DTYPE_169,COD_CUBE_DLENGTH_169,COD_CUBE_TRACK_169,COD_CUBE_MODIND_169,COD_PROC_TAG_169,758627,COD_DATA_LENGTH_169,COD_DATA_TYPE_169,COD_MANDATORY_169,T,M,FUNCTION_ID_169
COD_RECTYPE_170,CO,COD_TS_FORMAT_170,809938,IDENTIFIER_170,COD_COL_170,COD_TAG_POS_170,COD_TAG_MODE_170,C,Cod Tname 170,COD_CUBE_FORMAT_170,COD_CUBE_DEFAULTS_170,COD_CUBE_REFCHKS_170,183969,F,COD_CUBE_DEFIND_170,545311,COD_CUBE_FUNCID_170,COD_CUBE_MAND_170,Cod Cube Fldname 170,COD_CUBE_KEYFLDS_170,COD_CUBE_DTYPE_170,COD_CUBE_DLENGTH_170,COD_CUBE_TRACK_170,COD_CUBE_MODIND_170,COD_PROC_TAG_170,135255,COD_DATA_LENGTH_170,COD_DATA_TYPE_170,COD_MANDATORY_170,T,M,FUNCTION_ID_170
COD_RECTYPE_171,CO,COD_TS_FORMAT_171,717733,IDENTIFIER_171,COD_COL_171,COD_TAG_POS_171,COD_TAG_MODE_171,C,Cod Tname 171,COD_CUBE_FORMAT_171,COD_CUBE_DEFAULTS_171,COD_CUBE_REFCHKS_171,429138,F,COD_CUBE_DEFIND_171,443810,COD_CUBE_FUNCID_171,COD_CUBE_MAND_171,Cod Cube Fldname 171,COD_CUBE_KEYFLDS_171,COD_CUBE_DTYPE_171,COD_CUBE_DLENGTH_171,COD_CUBE_TRACK_171,COD_CUBE_MODIND_171,COD_PROC_TAG_171,762219,COD_DATA_LENGTH_171,COD_DATA_TYPE_171,COD_MANDATORY_171,T,M,FUNCTION_ID_171
COD_RECTYPE_172,CO,COD_TS_FORMAT_172,5218,IDENTIFIER_172,COD_COL_172,COD_TAG_POS_172,COD_TAG_MODE_172,C,Cod Tname 172,COD_CUBE_FORMAT_172,COD_CUBE_DEFAULTS_172,COD_CUBE_REFCHKS_172,541041,F,COD_CUBE_DEFIND_172,367618,COD_CUBE_FUNCID_172,COD_CUBE_MAND_172,Cod Cube Fldname 172,COD_CUBE_KEYFLDS_172,COD_CUBE_DTYPE_172,COD_CUBE_DLENGTH_172,COD_CUBE_TRACK_172,COD_CUBE_MODIND_172,COD_PROC_TAG_172,779978,COD_DATA_LENGTH_172,COD_DATA_TYPE_172,COD_MANDATORY_172,T,M,FUNCTION_ID_172
COD_RECTYPE_173,CO,COD_TS_FORMAT_173,890860,IDENTIFIER_173,COD_COL_173,COD_TAG_POS_173,COD_TAG_MODE_173,C,Cod Tname 173,COD_CUBE_FORMAT_173,COD_CUBE_DEFAULTS_173,COD_CUBE_REFCHKS_173,29080,F,COD_CUBE_DEFIND_173,919335,COD_CUBE_FUNCID_173,COD_CUBE_MAND_173,Cod Cube Fldname 173,COD_CUBE_KEYFLDS_173,COD_CUBE_DTYPE_173,COD_CUBE_DLENGTH_173,COD_CUBE_TRACK_173,COD_CUBE_MODIND_173,COD_PROC_TAG_173,899329,COD_DATA_LENGTH_173,COD_DATA_TYPE_173,COD_MANDATORY_173,T,M,FUNCTION_ID_173
COD_RECTYPE_174,CO,COD_TS_FORMAT_174,517647,IDENTIFIER_174,COD_COL_174,COD_TAG_POS_174,COD_TAG_MODE_174,C,Cod Tname 174,COD_CUBE_FORMAT_174,COD_CUBE_DEFAULTS_174,COD_CUBE_REFCHKS_174,790043,F,COD_CUBE_DEFIND_174,433655,COD_CUBE_FUNCID_174,COD_CUBE_MAND_174,Cod Cube Fldname 174,COD_CUBE_KEYFLDS_174,COD_CUBE_DTYPE_174,COD_CUBE_DLENGTH_174,COD_CUBE_TRACK_174,COD_CUBE_MODIND_174,COD_PROC_TAG_174,365137,COD_DATA_LENGTH_174,COD_DATA_TYPE_174,COD_MANDATORY_174,T,M,FUNCTION_ID_174
COD_RECTYPE_175,CO,COD_TS_FORMAT_175,818375,IDENTIFIER_175,COD_COL_175,COD_TAG_POS_175,COD_TAG_MODE_175,C,Cod Tname 175,COD_CUBE_FORMAT_175,COD_CUBE_DEFAULTS_175,COD_CUBE_REFCHKS_175,825576,F,COD_CUBE_DEFIND_175,464716,COD_CUBE_FUNCID_175,COD_CUBE_MAND_175,Cod Cube Fldname 175,COD_CUBE_KEYFLDS_175,COD_CUBE_DTYPE_175,COD_CUBE_DLENGTH_175,COD_CUBE_TRACK_175,COD_CUBE_MODIND_175,COD_PROC_TAG_175,230930,COD_DATA_LENGTH_175,COD_DATA_TYPE_175,COD_MANDATORY_175,T,M,FUNCTION_ID_175
COD_RECTYPE_176,CO,COD_TS_FORMAT_176,624397,IDENTIFIER_176,COD_COL_176,COD_TAG_POS_176,COD_TAG_MODE_176,C,Cod Tname 176,COD_CUBE_FORMAT_176,COD_CUBE_DEFAULTS_176,COD_CUBE_REFCHKS_176,194530,F,COD_CUBE_DEFIND_176,182591,COD_CUBE_FUNCID_176,COD_CUBE_MAND_176,Cod Cube Fldname 176,COD_CUBE_KEYFLDS_176,COD_CUBE_DTYPE_176,COD_CUBE_DLENGTH_176,COD_CUBE_TRACK_176,COD_CUBE_MODIND_176,COD_PROC_TAG_176,994385,COD_DATA_LENGTH_176,COD_DATA_TYPE_176,COD_MANDATORY_176,T,M,FUNCTION_ID_176
COD_RECTYPE_177,CO,COD_TS_FORMAT_177,843081,IDENTIFIER_177,COD_COL_177,COD_TAG_POS_177,COD_TAG_MODE_177,C,Cod Tname 177,COD_CUBE_FORMAT_177,COD_CUBE_DEFAULTS_177,COD_CUBE_REFCHKS_177,354551,F,COD_CUBE_DEFIND_177,128744,COD_CUBE_FUNCID_177,COD_CUBE_MAND_177,Cod Cube Fldname 177,COD_CUBE_KEYFLDS_177,COD_CUBE_DTYPE_177,COD_CUBE_DLENGTH_177,COD_CUBE_TRACK_177,COD_CUBE_MODIND_177,COD_PROC_TAG_177,113954,COD_DATA_LENGTH_177,COD_DATA_TYPE_177,COD_MANDATORY_177,T,M,FUNCTION_ID_177
COD_RECTYPE_178,CO,COD_TS_FORMAT_178,658755,IDENTIFIER_178,COD_COL_178,COD_TAG_POS_178,COD_TAG_MODE_178,C,Cod Tname 178,COD_CUBE_FORMAT_178,COD_CUBE_DEFAULTS_178,COD_CUBE_REFCHKS_178,174283,F,COD_CUBE_DEFIND_178,352078,COD_CUBE_FUNCID_178,COD_CUBE_MAND_178,Cod Cube Fldname 178,COD_CUBE_KEYFLDS_178,COD_CUBE_DTYPE_178,COD_CUBE_DLENGTH_178,COD_CUBE_TRACK_178,COD_CUBE_MODIND_178,COD_PROC_TAG_178,960390,COD_DATA_LENGTH_178,COD_DATA_TYPE_178,COD_MANDATORY_178,T,M,FUNCTION_ID_178
COD_RECTYPE_179,CO,COD_TS_FORMAT_179,201814,IDENTIFIER_179,COD_COL_179,COD_TAG_POS_179,COD_TAG_MODE_179,C,Cod Tname 179,COD_CUBE_FORMAT_179,COD_CUBE_DEFAULTS_179,COD_CUBE_REFCHKS_179,43172,F,COD_CUBE_DEFIND_179,527629,COD_CUBE_FUNCID_179,COD_CUBE_MAND_179,Cod Cube Fldname 179,COD_CUBE_KEYFLDS_179,COD_CUBE_DTYPE_179,COD_CUBE_DLENGTH_179,COD_CUBE_TRACK_179,COD_CUBE_MODIND_179,COD_PROC_TAG_179,973337,COD_DATA_LENGTH_179,COD_DATA_TYPE_179,COD_MANDATORY_179,T,M,FUNCTION_ID_179
COD_RECTYPE_180,CO,COD_TS_FORMAT_180,513603,IDENTIFIER_180,COD_COL_180,COD_TAG_POS_180,COD_TAG_MODE_180,C,Cod Tname 180,COD_CUBE_FORMAT_180,COD_CUBE_DEFAULTS_180,COD_CUBE_REFCHKS_180,532239,F,COD_CUBE_DEFIND_180,89937,COD_CUBE_FUNCID_180,COD_CUBE_MAND_180,Cod Cube Fldname 180,COD_CUBE_KEYFLDS_180,COD_CUBE_DTYPE_180,COD_CUBE_DLENGTH_180,COD_CUBE_TRACK_180,COD_CUBE_MODIND_180,COD_PROC_TAG_180,109834,COD_DATA_LENGTH_180,COD_DATA_TYPE_180,COD_MANDATORY_180,T,M,FUNCTION_ID_180
COD_RECTYPE_181,CO,COD_TS_FORMAT_181,780207,IDENTIFIER_181,COD_COL_181,COD_TAG_POS_181,COD_TAG_MODE_181,C,Cod Tname 181,COD_CUBE_FORMAT_181,COD_CUBE_DEFAULTS_181,COD_CUBE_REFCHKS_181,267871,F,COD_CUBE_DEFIND_181,159819,COD_CUBE_FUNCID_181,COD_CUBE_MAND_181,Cod Cube Fldname 181,COD_CUBE_KEYFLDS_181,COD_CUBE_DTYPE_181,COD_CUBE_DLENGTH_181,COD_CUBE_TRACK_181,COD_CUBE_MODIND_181,COD_PROC_TAG_181,348682,COD_DATA_LENGTH_181,COD_DATA_TYPE_181,COD_MANDATORY_181,T,M,FUNCTION_ID_181
COD_RECTYPE_182,CO,COD_TS_FORMAT_182,173774,IDENTIFIER_182,COD_COL_182,COD_TAG_POS_182,COD_TAG_MODE_182,C,Cod Tname 182,COD_CUBE_FORMAT_182,COD_CUBE_DEFAULTS_182,COD_CUBE_REFCHKS_182,173245,F,COD_CUBE_DEFIND_182,473736,COD_CUBE_FUNCID_182,COD_CUBE_MAND_182,Cod Cube Fldname 182,COD_CUBE_KEYFLDS_182,COD_CUBE_DTYPE_182,COD_CUBE_DLENGTH_182,COD_CUBE_TRACK_182,COD_CUBE_MODIND_182,COD_PROC_TAG_182,825468,COD_DATA_LENGTH_182,COD_DATA_TYPE_182,COD_MANDATORY_182,T,M,FUNCTION_ID_182
COD_RECTYPE_183,CO,COD_TS_FORMAT_183,996215,IDENTIFIER_183,COD_COL_183,COD_TAG_POS_183,COD_TAG_MODE_183,C,Cod Tname 183,COD_CUBE_FORMAT_183,COD_CUBE_DEFAULTS_183,COD_CUBE_REFCHKS_183,683729,F,COD_CUBE_DEFIND_183,440733,COD_CUBE_FUNCID_183,COD_CUBE_MAND_183,Cod Cube Fldname 183,COD_CUBE_KEYFLDS_183,COD_CUBE_DTYPE_183,COD_CUBE_DLENGTH_183,COD_CUBE_TRACK_183,COD_CUBE_MODIND_183,COD_PROC_TAG_183,239651,COD_DATA_LENGTH_183,COD_DATA_TYPE_183,COD_MANDATORY_183,T,M,FUNCTION_ID_183
COD_RECTYPE_184,CO,COD_TS_FORMAT_184,253831,IDENTIFIER_184,COD_COL_184,COD_TAG_POS_184,COD_TAG_MODE_184,C,Cod Tname 184,COD_CUBE_FORMAT_184,COD_CUBE_DEFAULTS_184,COD_CUBE_REFCHKS_184,49655,F,COD_CUBE_DEFIND_184,99357,COD_CUBE_FUNCID_184,COD_CUBE_MAND_184,Cod Cube Fldname 184,COD_CUBE_KEYFLDS_184,COD_CUBE_DTYPE_184,COD_CUBE_DLENGTH_184,COD_CUBE_TRACK_184,COD_CUBE_MODIND_184,COD_PROC_TAG_184,930246,COD_DATA_LENGTH_184,COD_DATA_TYPE_184,COD_MANDATORY_184,T,M,FUNCTION_ID_184
