MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH,ARCHIVE_DATE
MO,CONTRACT_REF_NO_,MAKER_ID_73,2026-03-14,CHECKER_ID_7,2026-03-14,511109,2026-03-14,EVEN,C,A,N,736,2026-03-14,E,WO,RA,RELEASE_BY_7,2026-03-14,RATE_ASSIGNE,2026-03-14,RATE_ASSIGN_,2026-03-14,I,TRN_TYPE_7,C,2604,TXN0000000000000073,023,2026-03-14
MO,CONTRACT_REF_NO_,MAKER_ID_74,2026-03-15,CHECKER_ID_7,2026-03-15,731815,2026-03-15,EVEN,C,A,N,3950,2026-03-15,E,WO,RA,RELEASE_BY_7,2026-03-15,RATE_ASSIGNE,2026-03-15,RATE_ASSIGN_,2026-03-15,I,TRN_TYPE_7,C,7101,TXN0000000000000074,024,2026-03-15
MO,CONTRACT_REF_NO_,MAKER_ID_75,2026-03-16,CHECKER_ID_7,2026-03-16,767918,2026-03-16,EVEN,C,A,N,2109,2026-03-16,E,WO,RA,RELEASE_BY_7,2026-03-16,RATE_ASSIGNE,2026-03-16,RATE_ASSIGN_,2026-03-16,I,TRN_TYPE_7,C,5873,TXN0000000000000075,025,2026-03-16
MO,CONTRACT_REF_NO_,MAKER_ID_76,2026-03-17,CHECKER_ID_7,2026-03-17,480722,2026-03-17,EVEN,C,A,N,8892,2026-03-17,E,WO,RA,RELEASE_BY_7,2026-03-17,RATE_ASSIGNE,2026-03-17,RATE_ASSIGN_,2026-03-17,I,TRN_TYPE_7,C,2077,TXN0000000000000076,001,2026-03-17
MO,CONTRACT_REF_NO_,MAKER_ID_77,2026-03-18,CHECKER_ID_7,2026-03-18,618678,2026-03-18,EVEN,C,A,N,3281,2026-03-18,E,WO,RA,RELEASE_BY_7,2026-03-18,RATE_ASSIGNE,2026-03-18,RATE_ASSIGN_,2026-03-18,I,TRN_TYPE_7,C,7721,TXN0000000000000077,002,2026-03-18
MO,CONTRACT_REF_NO_,MAKER_ID_78,2026-03-19,CHECKER_ID_7,2026-03-19,876134,2026-03-19,EVEN,C,A,N,5452,2026-03-19,E,WO,RA,RELEASE_BY_7,2026-03-19,RATE_ASSIGNE,2026-03-19,RATE_ASSIGN_,2026-03-19,I,TRN_TYPE_7,C,188,TXN0000000000000078,003,2026-03-19
MO,CONTRACT_REF_NO_,MAKER_ID_79,2026-03-20,CHECKER_ID_7,2026-03-20,75127,2026-03-20,EVEN,C,A,N,1944,2026-03-20,E,WO,RA,RELEASE_BY_7,2026-03-20,RATE_ASSIGNE,2026-03-20,RATE_ASSIGN_,2026-03-20,I,TRN_TYPE_7,C,9146,TXN0000000000000079,004,2026-03-20
MO,CONTRACT_REF_NO_,MAKER_ID_80,2026-03-21,CHECKER_ID_8,2026-03-21,114459,2026-03-21,EVEN,C,A,N,5787,2026-03-21,E,WO,RA,RELEASE_BY_8,2026-03-21,RATE_ASSIGNE,2026-03-21,RATE_ASSIGN_,2026-03-21,I,TRN_TYPE_8,C,1597,TXN0000000000000080,005,2026-03-21
MO,CONTRACT_REF_NO_,MAKER_ID_81,2026-03-22,CHECKER_ID_8,2026-03-22,645479,2026-03-22,EVEN,C,A,N,9175,2026-03-22,E,WO,RA,RELEASE_BY_8,2026-03-22,RATE_ASSIGNE,2026-03-22,RATE_ASSIGN_,2026-03-22,I,TRN_TYPE_8,C,8930,TXN0000000000000081,006,2026-03-22
MO,CONTRACT_REF_NO_,MAKER_ID_82,2026-03-23,CHECKER_ID_8,2026-03-23,408593,2026-03-23,EVEN,C,A,N,6817,2026-03-23,E,WO,RA,RELEASE_BY_8,2026-03-23,RATE_ASSIGNE,2026-03-23,RATE_ASSIGN_,2026-03-23,I,TRN_TYPE_8,C,6658,TXN0000000000000082,007,2026-03-23
MO,CONTRACT_REF_NO_,MAKER_ID_83,2026-03-24,CHECKER_ID_8,2026-03-24,232689,2026-03-24,EVEN,C,A,N,1187,2026-03-24,E,WO,RA,RELEASE_BY_8,2026-03-24,RATE_ASSIGNE,2026-03-24,RATE_ASSIGN_,2026-03-24,I,TRN_TYPE_8,C,6711,TXN0000000000000083,008,2026-03-24
MO,CONTRACT_REF_NO_,MAKER_ID_84,2026-03-25,CHECKER_ID_8,2026-03-25,865105,2026-03-25,EVEN,C,A,N,623,2026-03-25,E,WO,RA,RELEASE_BY_8,2026-03-25,RATE_ASSIGNE,2026-03-25,RATE_ASSIGN_,2026-03-25,I,TRN_TYPE_8,C,8168,TXN0000000000000084,009,2026-03-25
MO,CONTRACT_REF_NO_,MAKER_ID_85,2026-03-26,CHECKER_ID_8,2026-03-26,404239,2026-03-26,EVEN,C,A,N,851,2026-03-26,E,WO,RA,RELEASE_BY_8,2026-03-26,RATE_ASSIGNE,2026-03-26,RATE_ASSIGN_,2026-03-26,I,TRN_TYPE_8,C,5769,TXN0000000000000085,010,2026-03-26
MO,CONTRACT_REF_NO_,MAKER_ID_86,2026-03-27,CHECKER_ID_8,2026-03-27,701151,2026-03-27,EVEN,C,A,N,5816,2026-03-27,E,WO,RA,RELEASE_BY_8,2026-03-27,RATE_ASSIGNE,2026-03-27,RATE_ASSIGN_,2026-03-27,I,TRN_TYPE_8,C,2895,TXN0000000000000086,011,2026-03-27
MO,CONTRACT_REF_NO_,MAKER_ID_87,2026-03-28,CHECKER_ID_8,2026-03-28,548658,2026-03-28,EVEN,C,A,N,8724,2026-03-28,E,WO,RA,RELEASE_BY_8,2026-03-28,RATE_ASSIGNE,2026-03-28,RATE_ASSIGN_,2026-03-28,I,TRN_TYPE_8,C,4479,TXN0000000000000087,012,2026-03-28
MO,CONTRACT_REF_NO_,MAKER_ID_88,2026-03-29,CHECKER_ID_8,2026-03-29,433251,2026-03-29,EVEN,C,A,N,2113,2026-03-29,E,WO,RA,RELEASE_BY_8,2026-03-29,RATE_ASSIGNE,2026-03-29,RATE_ASSIGN_,2026-03-29,I,TRN_TYPE_8,C,8053,TXN0000000000000088,013,2026-03-29
MO,CONTRACT_REF_NO_,MAKER_ID_89,2026-03-30,CHECKER_ID_8,2026-03-30,86311,2026-03-30,EVEN,C,A,N,1403,2026-03-30,E,WO,RA,RELEASE_BY_8,2026-03-30,RATE_ASSIGNE,2026-03-30,RATE_ASSIGN_,2026-03-30,I,TRN_TYPE_8,C,5866,TXN0000000000000089,014,2026-03-30
MO,CONTRACT_REF_NO_,MAKER_ID_90,2026-03-31,CHECKER_ID_9,2026-03-31,275264,2026-03-31,EVEN,C,A,N,3118,2026-03-31,E,WO,RA,RELEASE_BY_9,2026-03-31,RATE_ASSIGNE,2026-03-31,RATE_ASSIGN_,2026-03-31,I,TRN_TYPE_9,C,4508,TXN0000000000000090,015,2026-03-31
MO,CONTRACT_REF_NO_,MAKER_ID_91,2026-04-01,CHECKER_ID_9,2026-04-01,330018,2026-04-01,EVEN,C,A,N,3664,2026-04-01,E,WO,RA,RELEASE_BY_9,2026-04-01,RATE_ASSIGNE,2026-04-01,RATE_ASSIGN_,2026-04-01,I,TRN_TYPE_9,C,9479,TXN0000000000000091,016,2026-04-01
MO,CONTRACT_REF_NO_,MAKER_ID_92,2026-04-02,CHECKER_ID_9,2026-04-02,540441,2026-04-02,EVEN,C,A,N,1538,2026-04-02,E,WO,RA,RELEASE_BY_9,2026-04-02,RATE_ASSIGNE,2026-04-02,RATE_ASSIGN_,2026-04-02,I,TRN_TYPE_9,C,6772,TXN0000000000000092,017,2026-04-02
MO,CONTRACT_REF_NO_,MAKER_ID_93,2026-04-03,CHECKER_ID_9,2026-04-03,38827,2026-04-03,EVEN,C,U,N,6077,2026-04-03,E,WO,RA,RELEASE_BY_9,2026-04-03,RATE_ASSIGNE,2026-04-03,RATE_ASSIGN_,2026-04-03,I,TRN_TYPE_9,C,1857,TXN0000000000000093,018,2026-04-03
MO,CONTRACT_REF_NO_,MAKER_ID_94,2026-04-04,CHECKER_ID_9,2026-04-04,576925,2026-04-04,EVEN,C,A,N,4286,2026-04-04,E,WO,RA,RELEASE_BY_9,2026-04-04,RATE_ASSIGNE,2026-04-04,RATE_ASSIGN_,2026-04-04,I,TRN_TYPE_9,C,5397,TXN0000000000000094,019,2026-04-04
MO,CONTRACT_REF_NO_,MAKER_ID_95,2026-04-05,CHECKER_ID_9,2026-04-05,137774,2026-04-05,EVEN,C,A,N,1449,2026-04-05,E,WO,RA,RELEASE_BY_9,2026-04-05,RATE_ASSIGNE,2026-04-05,RATE_ASSIGN_,2026-04-05,I,TRN_TYPE_9,C,7715,TXN0000000000000095,020,2026-04-05
MO,CONTRACT_REF_NO_,MAKER_ID_96,2026-04-06,CHECKER_ID_9,2026-04-06,265128,2026-04-06,EVEN,C,A,N,5574,2026-04-06,E,WO,RA,RELEASE_BY_9,2026-04-06,RATE_ASSIGNE,2026-04-06,RATE_ASSIGN_,2026-04-06,I,TRN_TYPE_9,C,4256,TXN0000000000000096,021,2026-04-06
MO,CONTRACT_REF_NO_,MAKER_ID_97,2026-04-07,CHECKER_ID_9,2026-04-07,795778,2026-04-07,EVEN,C,A,N,8621,2026-04-07,E,WO,RA,RELEASE_BY_9,2026-04-07,RATE_ASSIGNE,2026-04-07,RATE_ASSIGN_,2026-04-07,I,TRN_TYPE_9,C,694,TXN0000000000000097,022,2026-04-07
MO,CONTRACT_REF_NO_,MAKER_ID_98,2026-04-08,CHECKER_ID_9,2026-04-08,538887,2026-04-08,EVEN,C,A,N,5814,2026-04-08,E,WO,RA,RELEASE_BY_9,2026-04-08,RATE_ASSIGNE,2026-04-08,RATE_ASSIGN_,2026-04-08,I,TRN_TYPE_9,C,2105,TXN0000000000000098,023,2026-04-08
MO,CONTRACT_REF_NO_,MAKER_ID_99,2026-04-09,CHECKER_ID_9,2026-04-09,190393,2026-04-09,EVEN,C,A,N,1399,2026-04-09,E,WO,RA,RELEASE_BY_9,2026-04-09,RATE_ASSIGNE,2026-04-09,RATE_ASSIGN_,2026-04-09,I,TRN_TYPE_9,C,6660,TXN0000000000000099,024,2026-04-09
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-04-10,CHECKER_ID_1,2026-04-10,734480,2026-04-10,EVEN,C,A,N,502,2026-04-10,E,WO,RA,RELEASE_BY_1,2026-04-10,RATE_ASSIGNE,2026-04-10,RATE_ASSIGN_,2026-04-10,I,TRN_TYPE_1,C,7674,TXN0000000000000100,025,2026-04-10
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-04-11,CHECKER_ID_1,2026-04-11,320013,2026-04-11,EVEN,C,A,N,5564,2026-04-11,E,WO,RA,RELEASE_BY_1,2026-04-11,RATE_ASSIGNE,2026-04-11,RATE_ASSIGN_,2026-04-11,I,TRN_TYPE_1,C,5711,TXN0000000000000101,001,2026-04-11
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-04-12,CHECKER_ID_1,2026-04-12,537690,2026-04-12,EVEN,C,A,N,7065,2026-04-12,E,WO,RA,RELEASE_BY_1,2026-04-12,RATE_ASSIGNE,2026-04-12,RATE_ASSIGN_,2026-04-12,I,TRN_TYPE_1,C,909,TXN0000000000000102,002,2026-04-12
MO,CONTRACT_REF_NO_,MAKER_ID_103,2026-04-13,CHECKER_ID_1,2026-04-13,331160,2026-04-13,EVEN,C,A,N,2583,2026-04-13,E,WO,RA,RELEASE_BY_1,2026-04-13,RATE_ASSIGNE,2026-04-13,RATE_ASSIGN_,2026-04-13,I,TRN_TYPE_1,C,6434,TXN0000000000000103,003,2026-04-13
MO,CONTRACT_REF_NO_,MAKER_ID_104,2026-04-14,CHECKER_ID_1,2026-04-14,111842,2026-04-14,EVEN,C,A,N,2158,2026-04-14,E,WO,RA,RELEASE_BY_1,2026-04-14,RATE_ASSIGNE,2026-04-14,RATE_ASSIGN_,2026-04-14,I,TRN_TYPE_1,C,2233,TXN0000000000000104,004,2026-04-14
MO,CONTRACT_REF_NO_,MAKER_ID_105,2026-04-15,CHECKER_ID_1,2026-04-15,545536,2026-04-15,EVEN,C,A,N,5729,2026-04-15,E,WO,RA,RELEASE_BY_1,2026-04-15,RATE_ASSIGNE,2026-04-15,RATE_ASSIGN_,2026-04-15,I,TRN_TYPE_1,C,2019,TXN0000000000000105,005,2026-04-15
MO,CONTRACT_REF_NO_,MAKER_ID_106,2026-04-16,CHECKER_ID_1,2026-04-16,389195,2026-04-16,EVEN,C,A,N,5753,2026-04-16,E,WO,RA,RELEASE_BY_1,2026-04-16,RATE_ASSIGNE,2026-04-16,RATE_ASSIGN_,2026-04-16,I,TRN_TYPE_1,C,9777,TXN0000000000000106,006,2026-04-16
MO,CONTRACT_REF_NO_,MAKER_ID_107,2026-04-17,CHECKER_ID_1,2026-04-17,205174,2026-04-17,EVEN,C,A,N,4717,2026-04-17,E,WO,RA,RELEASE_BY_1,2026-04-17,RATE_ASSIGNE,2026-04-17,RATE_ASSIGN_,2026-04-17,I,TRN_TYPE_1,C,2728,TXN0000000000000107,007,2026-04-17
MO,CONTRACT_REF_NO_,MAKER_ID_108,2026-04-18,CHECKER_ID_1,2026-04-18,875644,2026-04-18,EVEN,C,A,N,3653,2026-04-18,E,WO,RA,RELEASE_BY_1,2026-04-18,RATE_ASSIGNE,2026-04-18,RATE_ASSIGN_,2026-04-18,I,TRN_TYPE_1,C,4782,TXN0000000000000108,008,2026-04-18
MO,CONTRACT_REF_NO_,MAKER_ID_109,2026-04-19,CHECKER_ID_1,2026-04-19,285240,2026-04-19,EVEN,C,A,N,8507,2026-04-19,E,WO,RA,RELEASE_BY_1,2026-04-19,RATE_ASSIGNE,2026-04-19,RATE_ASSIGN_,2026-04-19,I,TRN_TYPE_1,C,6257,TXN0000000000000109,009,2026-04-19
MO,CONTRACT_REF_NO_,MAKER_ID_110,2026-04-20,CHECKER_ID_1,2026-04-20,887870,2026-04-20,EVEN,C,A,N,955,2026-04-20,E,WO,RA,RELEASE_BY_1,2026-04-20,RATE_ASSIGNE,2026-04-20,RATE_ASSIGN_,2026-04-20,I,TRN_TYPE_1,C,8288,TXN0000000000000110,010,2026-04-20
MO,CONTRACT_REF_NO_,MAKER_ID_111,2026-04-21,CHECKER_ID_1,2026-04-21,177085,2026-04-21,EVEN,C,A,N,4185,2026-04-21,E,WO,RA,RELEASE_BY_1,2026-04-21,RATE_ASSIGNE,2026-04-21,RATE_ASSIGN_,2026-04-21,I,TRN_TYPE_1,C,7815,TXN0000000000000111,011,2026-04-21
MO,CONTRACT_REF_NO_,MAKER_ID_112,2026-04-22,CHECKER_ID_1,2026-04-22,401698,2026-04-22,EVEN,C,A,N,3435,2026-04-22,E,WO,RA,RELEASE_BY_1,2026-04-22,RATE_ASSIGNE,2026-04-22,RATE_ASSIGN_,2026-04-22,I,TRN_TYPE_1,C,5597,TXN0000000000000112,012,2026-04-22
MO,CONTRACT_REF_NO_,MAKER_ID_113,2026-04-23,CHECKER_ID_1,2026-04-23,126724,2026-04-23,EVEN,C,A,N,6329,2026-04-23,E,WO,RA,RELEASE_BY_1,2026-04-23,RATE_ASSIGNE,2026-04-23,RATE_ASSIGN_,2026-04-23,I,TRN_TYPE_1,C,258,TXN0000000000000113,013,2026-04-23
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-04-24,CHECKER_ID_1,2026-04-24,111265,2026-04-24,EVEN,C,A,N,1122,2026-04-24,E,WO,RA,RELEASE_BY_1,2026-04-24,RATE_ASSIGNE,2026-04-24,RATE_ASSIGN_,2026-04-24,I,TRN_TYPE_1,C,8282,TXN0000000000000114,014,2026-04-24
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-04-25,CHECKER_ID_1,2026-04-25,624233,2026-04-25,EVEN,C,A,N,1434,2026-04-25,E,WO,RA,RELEASE_BY_1,2026-04-25,RATE_ASSIGNE,2026-04-25,RATE_ASSIGN_,2026-04-25,I,TRN_TYPE_1,C,6360,TXN0000000000000115,015,2026-04-25
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-04-26,CHECKER_ID_1,2026-04-26,582576,2026-04-26,EVEN,C,U,N,2503,2026-04-26,E,WO,RA,RELEASE_BY_1,2026-04-26,RATE_ASSIGNE,2026-04-26,RATE_ASSIGN_,2026-04-26,I,TRN_TYPE_1,C,8013,TXN0000000000000116,016,2026-04-26
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-04-27,CHECKER_ID_1,2026-04-27,17419,2026-04-27,EVEN,C,A,N,247,2026-04-27,E,WO,RA,RELEASE_BY_1,2026-04-27,RATE_ASSIGNE,2026-04-27,RATE_ASSIGN_,2026-04-27,I,TRN_TYPE_1,C,8585,TXN0000000000000117,017,2026-04-27
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-28,CHECKER_ID_1,2026-04-28,374926,2026-04-28,EVEN,C,A,N,8845,2026-04-28,E,WO,RA,RELEASE_BY_1,2026-04-28,RATE_ASSIGNE,2026-04-28,RATE_ASSIGN_,2026-04-28,I,TRN_TYPE_1,C,7025,TXN0000000000000118,018,2026-04-28
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-29,CHECKER_ID_1,2026-04-29,620444,2026-04-29,EVEN,C,A,N,8660,2026-04-29,E,WO,RA,RELEASE_BY_1,2026-04-29,RATE_ASSIGNE,2026-04-29,RATE_ASSIGN_,2026-04-29,I,TRN_TYPE_1,C,9635,TXN0000000000000119,019,2026-04-29
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-30,CHECKER_ID_1,2026-04-30,699258,2026-04-30,EVEN,C,A,N,2826,2026-04-30,E,WO,RA,RELEASE_BY_1,2026-04-30,RATE_ASSIGNE,2026-04-30,RATE_ASSIGN_,2026-04-30,I,TRN_TYPE_1,C,8982,TXN0000000000000120,020,2026-04-30
MO,CONTRACT_REF_NO_,MAKER_ID_121,2026-05-01,CHECKER_ID_1,2026-05-01,467077,2026-05-01,EVEN,C,A,N,9,2026-05-01,E,WO,RA,RELEASE_BY_1,2026-05-01,RATE_ASSIGNE,2026-05-01,RATE_ASSIGN_,2026-05-01,I,TRN_TYPE_1,C,9368,TXN0000000000000121,021,2026-05-01
MO,CONTRACT_REF_NO_,MAKER_ID_122,2026-05-02,CHECKER_ID_1,2026-05-02,846687,2026-05-02,EVEN,C,A,N,5238,2026-05-02,E,WO,RA,RELEASE_BY_1,2026-05-02,RATE_ASSIGNE,2026-05-02,RATE_ASSIGN_,2026-05-02,I,TRN_TYPE_1,C,172,TXN0000000000000122,022,2026-05-02
MO,CONTRACT_REF_NO_,MAKER_ID_123,2026-05-03,CHECKER_ID_1,2026-05-03,476951,2026-05-03,EVEN,C,A,N,5005,2026-05-03,E,WO,RA,RELEASE_BY_1,2026-05-03,RATE_ASSIGNE,2026-05-03,RATE_ASSIGN_,2026-05-03,I,TRN_TYPE_1,C,3572,TXN0000000000000123,023,2026-05-03
MO,CONTRACT_REF_NO_,MAKER_ID_124,2026-05-04,CHECKER_ID_1,2026-05-04,177476,2026-05-04,EVEN,C,A,N,5083,2026-05-04,E,WO,RA,RELEASE_BY_1,2026-05-04,RATE_ASSIGNE,2026-05-04,RATE_ASSIGN_,2026-05-04,I,TRN_TYPE_1,C,1301,TXN0000000000000124,024,2026-05-04
MO,CONTRACT_REF_NO_,MAKER_ID_125,2026-05-05,CHECKER_ID_1,2026-05-05,592778,2026-05-05,EVEN,C,A,N,6108,2026-05-05,E,WO,RA,RELEASE_BY_1,2026-05-05,RATE_ASSIGNE,2026-05-05,RATE_ASSIGN_,2026-05-05,I,TRN_TYPE_1,C,25,TXN0000000000000125,025,2026-05-05
MO,CONTRACT_REF_NO_,MAKER_ID_126,2026-05-06,CHECKER_ID_1,2026-05-06,69594,2026-05-06,EVEN,C,A,N,5566,2026-05-06,E,WO,RA,RELEASE_BY_1,2026-05-06,RATE_ASSIGNE,2026-05-06,RATE_ASSIGN_,2026-05-06,I,TRN_TYPE_1,C,7004,TXN0000000000000126,001,2026-05-06
MO,CONTRACT_REF_NO_,MAKER_ID_127,2026-05-07,CHECKER_ID_1,2026-05-07,758514,2026-05-07,EVEN,C,A,N,709,2026-05-07,E,WO,RA,RELEASE_BY_1,2026-05-07,RATE_ASSIGNE,2026-05-07,RATE_ASSIGN_,2026-05-07,I,TRN_TYPE_1,C,9707,TXN0000000000000127,002,2026-05-07
MO,CONTRACT_REF_NO_,MAKER_ID_128,2026-05-08,CHECKER_ID_1,2026-05-08,49742,2026-05-08,EVEN,C,A,N,9798,2026-05-08,E,WO,RA,RELEASE_BY_1,2026-05-08,RATE_ASSIGNE,2026-05-08,RATE_ASSIGN_,2026-05-08,I,TRN_TYPE_1,C,9833,TXN0000000000000128,003,2026-05-08
MO,CONTRACT_REF_NO_,MAKER_ID_129,2026-05-09,CHECKER_ID_1,2026-05-09,400477,2026-05-09,EVEN,C,A,N,5223,2026-05-09,E,WO,RA,RELEASE_BY_1,2026-05-09,RATE_ASSIGNE,2026-05-09,RATE_ASSIGN_,2026-05-09,I,TRN_TYPE_1,C,4828,TXN0000000000000129,004,2026-05-09
MO,CONTRACT_REF_NO_,MAKER_ID_130,2026-05-10,CHECKER_ID_1,2026-05-10,314135,2026-05-10,EVEN,C,A,N,794,2026-05-10,E,WO,RA,RELEASE_BY_1,2026-05-10,RATE_ASSIGNE,2026-05-10,RATE_ASSIGN_,2026-05-10,I,TRN_TYPE_1,C,5807,TXN0000000000000130,005,2026-05-10
MO,CONTRACT_REF_NO_,MAKER_ID_131,2026-05-11,CHECKER_ID_1,2026-05-11,483243,2026-05-11,EVEN,C,A,N,9079,2026-05-11,E,WO,RA,RELEASE_BY_1,2026-05-11,RATE_ASSIGNE,2026-05-11,RATE_ASSIGN_,2026-05-11,I,TRN_TYPE_1,C,9911,TXN0000000000000131,006,2026-05-11
MO,CONTRACT_REF_NO_,MAKER_ID_132,2026-05-12,CHECKER_ID_1,2026-05-12,462098,2026-05-12,EVEN,C,A,N,1180,2026-05-12,E,WO,RA,RELEASE_BY_1,2026-05-12,RATE_ASSIGNE,2026-05-12,RATE_ASSIGN_,2026-05-12,I,TRN_TYPE_1,C,4257,TXN0000000000000132,007,2026-05-12
MO,CONTRACT_REF_NO_,MAKER_ID_133,2026-05-13,CHECKER_ID_1,2026-05-13,505915,2026-05-13,EVEN,C,A,N,1434,2026-05-13,E,WO,RA,RELEASE_BY_1,2026-05-13,RATE_ASSIGNE,2026-05-13,RATE_ASSIGN_,2026-05-13,I,TRN_TYPE_1,C,715,TXN0000000000000133,008,2026-05-13
MO,CONTRACT_REF_NO_,MAKER_ID_134,2026-05-14,CHECKER_ID_1,2026-05-14,122106,2026-05-14,EVEN,C,A,N,7242,2026-05-14,E,WO,RA,RELEASE_BY_1,2026-05-14,RATE_ASSIGNE,2026-05-14,RATE_ASSIGN_,2026-05-14,I,TRN_TYPE_1,C,4396,TXN0000000000000134,009,2026-05-14
MO,CONTRACT_REF_NO_,MAKER_ID_135,2026-05-15,CHECKER_ID_1,2026-05-15,58584,2026-05-15,EVEN,C,A,N,3800,2026-05-15,E,WO,RA,RELEASE_BY_1,2026-05-15,RATE_ASSIGNE,2026-05-15,RATE_ASSIGN_,2026-05-15,I,TRN_TYPE_1,C,2666,TXN0000000000000135,010,2026-05-15
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-05-16,CHECKER_ID_1,2026-05-16,773350,2026-05-16,EVEN,C,A,N,4753,2026-05-16,E,WO,RA,RELEASE_BY_1,2026-05-16,RATE_ASSIGNE,2026-05-16,RATE_ASSIGN_,2026-05-16,I,TRN_TYPE_1,C,9050,TXN0000000000000136,011,2026-05-16
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-05-17,CHECKER_ID_1,2026-05-17,664540,2026-05-17,EVEN,C,A,N,5781,2026-05-17,E,WO,RA,RELEASE_BY_1,2026-05-17,RATE_ASSIGNE,2026-05-17,RATE_ASSIGN_,2026-05-17,I,TRN_TYPE_1,C,5414,TXN0000000000000137,012,2026-05-17
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-05-18,CHECKER_ID_1,2026-05-18,601200,2026-05-18,EVEN,C,A,N,5374,2026-05-18,E,WO,RA,RELEASE_BY_1,2026-05-18,RATE_ASSIGNE,2026-05-18,RATE_ASSIGN_,2026-05-18,I,TRN_TYPE_1,C,2091,TXN0000000000000138,013,2026-05-18
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-05-19,CHECKER_ID_1,2026-05-19,59643,2026-05-19,EVEN,C,U,N,5995,2026-05-19,E,WO,RA,RELEASE_BY_1,2026-05-19,RATE_ASSIGNE,2026-05-19,RATE_ASSIGN_,2026-05-19,I,TRN_TYPE_1,C,3737,TXN0000000000000139,014,2026-05-19
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-05-20,CHECKER_ID_1,2026-05-20,807540,2026-05-20,EVEN,C,A,N,9308,2026-05-20,E,WO,RA,RELEASE_BY_1,2026-05-20,RATE_ASSIGNE,2026-05-20,RATE_ASSIGN_,2026-05-20,I,TRN_TYPE_1,C,543,TXN0000000000000140,015,2026-05-20
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-05-21,CHECKER_ID_1,2026-05-21,174779,2026-05-21,EVEN,C,A,N,9868,2026-05-21,E,WO,RA,RELEASE_BY_1,2026-05-21,RATE_ASSIGNE,2026-05-21,RATE_ASSIGN_,2026-05-21,I,TRN_TYPE_1,C,9018,TXN0000000000000141,016,2026-05-21
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-05-22,CHECKER_ID_1,2026-05-22,55521,2026-05-22,EVEN,C,A,N,3473,2026-05-22,E,WO,RA,RELEASE_BY_1,2026-05-22,RATE_ASSIGNE,2026-05-22,RATE_ASSIGN_,2026-05-22,I,TRN_TYPE_1,C,6274,TXN0000000000000142,017,2026-05-22
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-05-23,CHECKER_ID_1,2026-05-23,380810,2026-05-23,EVEN,C,A,N,2027,2026-05-23,E,WO,RA,RELEASE_BY_1,2026-05-23,RATE_ASSIGNE,2026-05-23,RATE_ASSIGN_,2026-05-23,I,TRN_TYPE_1,C,5530,TXN0000000000000143,018,2026-05-23
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-05-24,CHECKER_ID_1,2026-05-24,969045,2026-05-24,EVEN,C,A,N,176,2026-05-24,E,WO,RA,RELEASE_BY_1,2026-05-24,RATE_ASSIGNE,2026-05-24,RATE_ASSIGN_,2026-05-24,I,TRN_TYPE_1,C,398,TXN0000000000000144,019,2026-05-24
MO,CONTRACT_REF_NO_,MAKER_ID_145,2026-05-25,CHECKER_ID_1,2026-05-25,927979,2026-05-25,EVEN,C,A,N,9573,2026-05-25,E,WO,RA,RELEASE_BY_1,2026-05-25,RATE_ASSIGNE,2026-05-25,RATE_ASSIGN_,2026-05-25,I,TRN_TYPE_1,C,4223,TXN0000000000000145,020,2026-05-25
MO,CONTRACT_REF_NO_,MAKER_ID_146,2026-05-26,CHECKER_ID_1,2026-05-26,217484,2026-05-26,EVEN,C,A,N,5228,2026-05-26,E,WO,RA,RELEASE_BY_1,2026-05-26,RATE_ASSIGNE,2026-05-26,RATE_ASSIGN_,2026-05-26,I,TRN_TYPE_1,C,3793,TXN0000000000000146,021,2026-05-26
